Animal_Id,Location,Fittness,Line,harvest,Weight_initial,Weight_final,Length_initial,Length_final,weight_init_std,country
10978272,Pangani,Adequate,Chemchem,Yes,37.25,134.61,10.8,17.3,-0.3982739510461085,Africa
10977972,Pangani,Adequate,Chemchem,Yes,28.29,118.68,9.6,15.0,-0.8046300233473833,Africa
10978287,Pangani,Adequate,Chemchem,Yes,41.64,116.56,10.9,15.3,-0.19917761651456872,Africa
10978583,Pangani,Adequate,Chemchem,Yes,38.22,53.12,11.0,11.6,-0.3542822780402786,Africa
10978516,Pangani,Adequate,Chemchem,Yes,36.04,,10.5,,-0.45315016170286554,Africa
10978290,Pangani,Adequate,Chemchem,Yes,35.75,125.49,10.4,15.8,-0.4663023113644023,Africa
10978581,Pangani,Adequate,Chemchem,Yes,34.95,121.7,10.2,14.5,-0.5025841035341588,Africa
10978055,Pangani,Adequate,Chemchem,Yes,31.85,,10.1,,-0.643176048191966,Africa
10977930,Pangani,Adequate,Chemchem,Yes,31.15,115.34,9.9,15.0,-0.6749226163405032,Africa
10977641,Pangani,Adequate,Chemchem,Yes,31.81,115.34,10.0,15.0,-0.644990137800454,Africa
10978025,Pangani,Adequate,Chemchem,Yes,34.31,140.9,10.2,16.2,-0.5316095372699642,Africa
10978101,Pangani,Adequate,Chemchem,Yes,28.3,,9.6,,-0.8041765009452613,Africa
10978337,Pangani,Adequate,Chemchem,Yes,63.5,271.27,12.3,18.5,0.7922223545240324,Africa
10978263,Pangani,Adequate,Chemchem,Yes,66.41,168.04,12.3,16.5,0.9241973735415222,Africa
10978121,Pangani,Adequate,Chemchem,Yes,49.19,153.04,11.3,16.0,0.14323179708750977,Africa
10978528,Pangani,Adequate,Chemchem,Yes,54.57,167.52,11.9,16.5,0.38722684942912355,Africa
10978473,Pangani,Adequate,Chemchem,Yes,57.65,174.04,12.1,16.6,0.5269117492826867,Africa
10977715,Pangani,Adequate,Chemchem,Yes,54.4,200.87,11.2,17.0,0.3795169685930502,Africa
10978465,Pangani,Adequate,Chemchem,Yes,48.55,175.12,11.7,16.8,0.1142063633517044,Africa
10978496,Pangani,Adequate,Chemchem,Yes,48.34,209.04,11.3,17.5,0.10468239290714357,Africa
10977994,Pangani,Adequate,Chemchem,Yes,52.08,168.91,11.6,16.6,0.2742997713007558,Africa
10977961,Pangani,Adequate,Chemchem,Yes,46.77,156.38,11.0,15.5,0.033479375773996074,Africa
10977982,Pangani,Adequate,Chemchem,Yes,50.32,98.27,11.2,15.4,0.1944798285272912,Africa
10978570,Pangani,Adequate,Chemchem,Yes,35.23,122.98,10.5,16.0,-0.48988547627474427,Africa
10977685,Pangani,Adequate,Chemchem,Yes,45.86,159.36,11.0,16.0,-0.007791162819102314,Africa
10977997,Pangani,Adequate,Chemchem,Yes,45.87,159.36,10.8,16.0,-0.007337640416980445,Africa
10977853,Pangani,Adequate,Chemchem,Yes,37.35,100.49,10.2,14.0,-0.3937387270248889,Africa
10978193,Pangani,Adequate,Chemchem,Yes,46.97,169.72,11.1,16.5,0.04254982381643505,Africa
10978310,Pangani,Adequate,Chemchem,Yes,48.93,190.6,11.2,17.3,0.13144021463233896,Africa
10978182,Pangani,Adequate,Chemchem,Yes,47.45,169.08,11.1,16.1,0.06431889911828924,Africa
10978328,Pangani,Adequate,Chemchem,Yes,38.69,93.78,10.5,14.0,-0.3329667251405466,Africa
10977644,Pangani,Adequate,Chemchem,Yes,32.37,139.13,10.0,15.5,-0.6195928832816244,Africa
10977820,Pangani,Adequate,Chemchem,Yes,35.68,144.68,10.4,16.0,-0.469476968179256,Africa
10978257,Pangani,Adequate,Chemchem,Yes,36.13,161.11,10.2,16.0,-0.4490684600837678,Africa
10978469,Pangani,Adequate,Chemchem,Yes,34.24,169.35,10.0,16.5,-0.5347841940848179,Africa
10978256,Pangani,Adequate,Chemchem,Yes,38.33,159.1,10.5,16.0,-0.3492935316169371,Africa
10978334,Pangani,Adequate,Chemchem,Yes,36.27,,10.2,,-0.4427191464540603,Africa
10977977,Pangani,Adequate,Chemchem,Yes,34.76,121.63,10.0,14.7,-0.5112010291744763,Africa
10978456,Pangani,Adequate,Chemchem,Yes,37.43,159.81,10.5,16.0,-0.39011054780791327,Africa
10978059,Pangani,Adequate,Chemchem,Yes,36.47,102.99,10.5,14.3,-0.43364869841162135,Africa
10978035,Pangani,Adequate,Chemchem,Yes,35.38,79.29,10.6,15.4,-0.48308264024291464,Africa
10977881,Pangani,Adequate,Chemchem,Yes,38.41,170.4,10.4,16.5,-0.3456653523999615,Africa
10976108,Pangani,Adequate,Mindu,Yes,78.85,,14.0,,1.4883792417812385,Africa
10976388,Pangani,Adequate,Mindu,Yes,59.53,164.24,12.7,17.8,0.612173960881615,Africa
10976398,Pangani,Adequate,Mindu,Yes,63.27,,12.5,,0.7817913392752276,Africa
10975816,Pangani,Adequate,Mindu,Yes,68.76,,13.4,,1.0307751380401828,Africa
10976157,Pangani,Adequate,Mindu,Yes,87.23,,14.2,,1.86843101475944,Africa
10975960,Pangani,Adequate,Mindu,Yes,62.3,,13.0,,0.7377996662693973,Africa
10976138,Pangani,Adequate,Mindu,Yes,66.94,,13.0,,0.9482340608539861,Africa
10976550,Pangani,Adequate,Mindu,Yes,72.33,,13.2,,1.1926826355977216,Africa
10976416,Pangani,Adequate,Mindu,Yes,83.95,,14.2,,1.7196756668634376,Africa
10976340,Pangani,Adequate,Mindu,Yes,94.39,,14.2,,2.193153054678762,Africa
10976372,Pangani,Adequate,Mindu,Yes,56.88,,12.4,,0.4919905243192961,Africa
10976051,Pangani,Adequate,Mindu,Yes,62.05,,13.1,,0.7264616062163484,Africa
10975685,Pangani,Adequate,Mindu,Yes,82.05,,14.3,,1.6335064104602652,Africa
10976012,Pangani,Adequate,Mindu,Yes,68.8,,14.0,,1.0325892276486703,Africa
10976106,Pangani,Adequate,Mindu,Yes,77.1,,14.2,,1.4090128214098958,Africa
10976146,Pangani,Adequate,Mindu,Yes,76.0,,14.2,,1.3591253571764805,Africa
10976024,Pangani,Adequate,Mindu,Yes,45.7,226.64,12.0,18.9,-0.015047521253053494,Africa
10976079,Pangani,Adequate,Mindu,Yes,56.08,,12.7,,0.45570873214953916,Africa
10976078,Pangani,Adequate,Mindu,Yes,42.29,293.18,11.5,20.7,-0.1696986603766415,Africa
10976295,Pangani,Adequate,Mindu,Yes,41.4,,11.9,,-0.21006215416549584,Africa
10975699,Pangani,Adequate,Mindu,Yes,48.17,136.6,12.5,17.0,0.0969725120710702,Africa
10976270,Pangani,Adequate,Mindu,Yes,34.5,167.45,10.5,18.5,-0.522992611629647,Africa
10975888,Pangani,Adequate,Mindu,Yes,40.6,,12.2,,-0.2463439463352524,Africa
10976127,Pangani,Adequate,Mindu,Yes,30.69,154.91,10.1,17.0,-0.6957846468381133,Africa
10976342,Pangani,Adequate,Mindu,Yes,54.05,,12.0,,0.36364368451878154,Africa
10976387,Pangani,Adequate,Mindu,Yes,32.05,166.45,10.4,17.7,-0.6341056001495271,Africa
10975916,Pangani,Adequate,Mindu,Yes,31.59,119.34,10.3,15.8,-0.654967630647137,Africa
10975639,Pangani,Adequate,Mindu,Yes,32.82,84.49,10.4,14.5,-0.5991843751861361,Africa
10975637,Pangani,Adequate,Mindu,Yes,51.56,264.29,11.8,20.0,0.25071660639041415,Africa
10975904,Pangani,Adequate,Mindu,Yes,62.09,,13.0,,0.7282756958248364,Africa
10975966,Pangani,Adequate,Mindu,Yes,63.27,,12.6,,0.7817913392752276,Africa
10975889,Pangani,Adequate,Mindu,Yes,58.65,,12.0,,0.5722639894948826,Africa
10976522,Pangani,Adequate,Mindu,Yes,61.12,,13.0,,0.6842840228190062,Africa
10976132,Pangani,Adequate,Mindu,Yes,67.68,,13.0,,0.9817947186110114,Africa
10975890,Pangani,Adequate,Mindu,Yes,70.29,203.44,13.0,19.0,1.1001640655648426,Africa
10975825,Pangani,Adequate,Mindu,Yes,64.29,,12.8,,0.8280506242916674,Africa
10975834,Pangani,Adequate,Mindu,Yes,67.78,191.38,13.0,19.0,0.9863299426322307,Africa
10976524,Pangani,Adequate,Mindu,Yes,60.37,,12.6,,0.6502698426598593,Africa
10976121,Pangani,Adequate,Mindu,Yes,78.55,212.47,13.6,19.4,1.47477356971758,Africa
10975856,Pangani,Adequate,Mindu,Yes,55.53,222.13,12.6,20.3,0.4307650000328316,Africa
10976362,Pangani,Adequate,Mindu,Yes,66.25,182.67,13.0,18.0,0.916941015107571,Africa
10976411,Pangani,Adequate,Mindu,Yes,65.79,,12.8,,0.8960789846099613,Africa
10976030,Pangani,Adequate,Mindu,Yes,73.65,222.05,13.3,19.5,1.2525475926778205,Africa
10975972,Pangani,Adequate,Mindu,Yes,54.93,176.49,12.6,19.5,0.403553655905514,Africa
10976177,Pangani,Adequate,Mindu,Yes,68.17,196.3,13.1,18.5,1.004017316314987,Africa
10976336,Pangani,Adequate,Mindu,Yes,64.51,,13.0,,0.8380281171383505,Africa
10976443,Pangani,Adequate,Mindu,Yes,67.69,208.41,13.1,19.5,0.9822482410131329,Africa
10975838,Pangani,Adequate,Mindu,Yes,64.69,158.56,13.0,17.2,0.8461915203765454,Africa
10976527,Pangani,Adequate,Mindu,Yes,56.38,,12.1,,0.46931440421319814,Africa
10976455,Pangani,Adequate,Mindu,Yes,65.63,,13.1,,0.8888226261760094,Africa
10976584,Pangani,Adequate,Mindu,Yes,64.78,,13.0,,0.8502732219956431,Africa
10975652,Pangani,Adequate,Mindu,Yes,80.27,,14.0,,1.5527794228825567,Africa
10976406,Pangani,Adequate,Mindu,Yes,48.75,171.11,12.0,17.5,0.1232768113941437,Africa
10976567,Pangani,Adequate,Mindu,Yes,60.42,91.75,12.9,15.0,0.6525374546704693,Africa
10976538,Pangani,Adequate,Mindu,Yes,51.21,156.04,12.0,17.0,0.23484332231614552,Africa
10976622,Pangani,Adequate,Mindu,Yes,53.93,220.86,12.3,19.5,0.3582014156933182,Africa
10976038,Pangani,Adequate,Mindu,Yes,60.11,215.77,12.5,18.5,0.6384782602046885,Africa
10976255,Pangani,Adequate,Mindu,Yes,65.65,,13.0,,0.8897296709802538,Africa
10976345,Pangani,Adequate,Mindu,Yes,66.18,,12.9,,0.9137663582927176,Africa
10976352,Pangani,Adequate,Mindu,Yes,54.89,149.36,12.0,16.0,0.40173956629702623,Africa
10976270,Pangani,Adequate,Mindu,Yes,55.76,167.45,12.5,18.5,0.4411960152816365,Africa
10976014,Pangani,Adequate,Mindu,Yes,34.73,,10.3,,-0.5125615963808422,Africa
10976506,Pangani,Adequate,Mindu,Yes,61.51,,12.3,,0.7019713965017627,Africa
10976158,Pangani,Adequate,Mindu,Yes,44.66,,11.0,,-0.06221385107373746,Africa
10976611,Pangani,Adequate,Mindu,Yes,57.44,132.81,12.2,15.2,0.5173877788381255,Africa
10975949,Pangani,Adequate,Mindu,Yes,41.3,,11.0,,-0.21459737818671548,Africa
10976222,Pangani,Adequate,Mindu,Yes,53.73,,12.0,,0.34913096765087887,Africa
10975707,Pangani,Adequate,Mindu,Yes,70.34,,13.0,,1.1024316775754521,Africa
10975833,Pangani,Adequate,Mindu,Yes,51.82,,11.5,,0.26250818884558497,Africa
10976039,Pangani,Adequate,Mindu,Yes,72.05,228.61,12.5,19.9,1.1799840083383069,Africa
10976601,Pangani,Adequate,Mindu,Yes,57.75,93.36,12.2,14.4,0.5314469733039063,Africa
10976469,Pangani,Adequate,Mindu,Yes,66.57,,12.3,,0.9314537319754734,Africa
10976347,Pangani,Adequate,Mindu,Yes,46.66,,11.2,,0.028490629350654235,Africa
10975915,Pangani,Adequate,Mindu,Yes,43.4,,11.0,,-0.11935767374110413,Africa
10976425,Pangani,Adequate,Mindu,Yes,58.0,,12.0,,0.5427850333569553,Africa
10975982,Pangani,Adequate,Mindu,Yes,53.68,,12.0,,0.3468633556402692,Africa
10976418,Pangani,Adequate,Mindu,Yes,36.29,,10.4,,-0.4418121016498166,Africa
10975757,Pangani,Adequate,Mindu,Yes,38.81,,10.7,,-0.3275244563150829,Africa
10976261,Pangani,Adequate,Mindu,Yes,35.42,,10.2,,-0.48126855063442686,Africa
10976485,Pangani,Adequate,Mindu,Yes,30.47,,10.0,,-0.7057621396847964,Africa
10975654,Pangani,Adequate,Mindu,Yes,36.42,,10.5,,-0.435916310422231,Africa
10975641,Pangani,Adequate,Mindu,Yes,53.48,,12.0,,0.33779290759782993,Africa
10976281,Pangani,Adequate,Mindu,Yes,45.74,,11.0,,-0.0132334316445657,Africa
10976131,Pangani,Adequate,Mindu,Yes,39.87,,11.0,,-0.27945108169015553,Africa
10976144,Pangani,Adequate,Mindu,Yes,39.64,56.54,10.6,12.8,-0.28988209693896044,Africa
10975897,Pangani,Adequate,Mindu,Yes,33.75,,10.0,,-0.557006791788794,Africa
10976268,Pangani,Adequate,Mindu,Yes,47.96,,11.3,,0.08744854162650903,Africa
10976280,Pangani,Adequate,Mindu,Yes,34.12,100.96,10.1,14.0,-0.5402264629102816,Africa
10975880,Pangani,Adequate,Mindu,Yes,69.87,148.95,12.6,16.0,1.0811161246757202,Africa
10975695,Pangani,Adequate,Mindu,Yes,52.77,,11.7,,0.3055928170471712,Africa
10976439,Pangani,Adequate,Mindu,Yes,59.89,87.41,12.0,13.7,0.6285007673580054,Africa
10976595,Pangani,Adequate,Mindu,Yes,76.69,112.3,13.0,16.0,1.3904184029228956,Africa
10975811,Pangani,Adequate,Mindu,Yes,106.58,125.19,14.3,15.8,2.7459968628654297,Africa
10976213,Pangani,Adequate,Mindu,Yes,87.35,,13.5,,1.8738732835849032,Africa
10975669,Pangani,Adequate,Mindu,Yes,47.05,,11.3,,0.04617800303341064,Africa
10976609,Pangani,Adequate,Mindu,Yes,43.44,70.77,10.6,13.2,-0.11754358413261634,Africa
10975927,Pangani,Adequate,Mindu,Yes,32.55,113.8,10.0,15.0,-0.6114294800434291,Africa
10976308,Pangani,Adequate,Mindu,Yes,38.52,54.45,10.5,12.2,-0.34067660597661964,Africa
10976201,Pangani,Adequate,Mindu,Yes,38.6,,10.5,,-0.3370484267596441,Africa
10975868,Pangani,Adequate,Mindu,Yes,55.05,257.92,12.0,20.5,0.4089959247309774,Africa
10975957,Pangani,Adequate,Mindu,Yes,69.82,197.39,12.5,17.8,1.07884851266511,Africa
10976107,Pangani,Adequate,Mindu,Yes,96.52,,13.7,,2.289753326330739,Africa
10975333,Pangani,Adequate,Mindu,Yes,46.87,,11.2,,0.038014599795215404,Africa
10976377,Pangani,Adequate,Mindu,Yes,36.09,80.74,10.3,13.0,-0.45088254969225555,Africa
10976492,Pangani,Adequate,Mindu,Yes,33.32,,10.0,,-0.5765082550800382,Africa
10975804,Pangani,Adequate,Mindu,Yes,35.19,,10.3,,-0.49169956588323205,Africa
10976021,Pangani,Adequate,Mindu,Yes,30.04,68.01,9.7,12.5,-0.7252636029760406,Africa
10975819,Pangani,Adequate,Mindu,Yes,29.15,,9.5,,-0.7656270967648949,Africa
10975656,Pangani,Adequate,Mindu,Yes,23.41,,9.2,,-1.0259489555828991,Africa
10975947,Pangani,Adequate,Mindu,Yes,21.0,,8.4,,-1.135247854494291,Africa
10976318,Pangani,Adequate,Mindu,Yes,20.07,,8.2,,-1.1774254378916331,Africa
10976339,Pangani,Adequate,Utete,Yes,106.25,167.72,15.2,18.5,2.7310306235954047,Africa
10976498,Pangani,Adequate,Utete,Yes,101.86,165.3,15.0,17.2,2.531934289063865,Africa
10976619,Pangani,Adequate,Utete,Yes,74.78,,13.6,,1.3037956241176016,Africa
10976627,Pangani,Adequate,Utete,Yes,90.31,,14.0,,2.008115914613003,Africa
10976267,Pangani,Adequate,Utete,Yes,73.59,,13.4,,1.2498264582650886,Africa
10976581,Pangani,Adequate,Utete,Yes,72.25,156.99,12.6,16.4,1.1890544563807461,Africa
10976183,Pangani,Adequate,Utete,Yes,64.22,100.29,12.4,14.7,0.8248759674768134,Africa
10976446,Pangani,Adequate,Utete,Yes,56.3,,9.6,,0.4656862249962222,Africa
10976530,Pangani,Adequate,Utete,Yes,46.39,,11.9,,0.016245524493361536,Africa
10975682,Pangani,Adequate,Utete,Yes,51.42,,10.7,,0.2443672927607067,Africa
10976368,Pangani,Adequate,Utete,Yes,51.03,,12.0,,0.2266799190779503,Africa
10976208,Pangani,Adequate,Utete,Yes,59.98,219.52,12.8,19.2,0.6325824689771029,Africa
10976151,Pangani,Adequate,Utete,Yes,50.65,236.01,12.6,19.5,0.20944606779731575,Africa
10975722,Pangani,Adequate,Utete,Yes,55.82,182.02,12.0,18.0,0.44391714969436835,Africa
10976163,Pangani,Adequate,Utete,Yes,42.71,,11.3,,-0.15065071948751915,Africa
10976045,Pangani,Adequate,Utete,Yes,39.35,185.68,11.0,18.3,-0.30303424660049716,Africa
10976535,Pangani,Adequate,Utete,Yes,42.19,208.73,11.2,18.7,-0.17423388439786114,Africa
10976444,Pangani,Adequate,Utete,Yes,44.41,200.51,11.6,19.5,-0.07355191112678643,Africa
10975723,Pangani,Adequate,Utete,Yes,56.42,228.87,12.3,19.5,0.4711284938216859,Africa
10976223,Pangani,Adequate,Utete,Yes,50.69,,14.7,,0.21126015740580356,Africa
10976128,Pangani,Adequate,Utete,Yes,52.01,106.74,12.1,15.7,0.2711251144859021,Africa
10976385,Pangani,Adequate,Utete,Yes,56.16,117.94,12.5,15.8,0.4593369113665148,Africa
10975914,Pangani,Adequate,Utete,Yes,47.5,83.53,11.8,13.5,0.0665865111288989,Africa
10976587,Pangani,Adequate,Utete,Yes,47.67,90.43,11.6,15.4,0.07429639196497227,Africa
10975950,Pangani,Adequate,Utete,Yes,50.82,,11.7,,0.21715594863338913,Africa
10976271,Pangani,Adequate,Utete,Yes,43.38,75.71,11.2,13.7,-0.12026471854534787,Africa
10976544,Pangani,Adequate,Utete,Yes,65.29,124.37,12.8,15.9,0.8734028645038633,Africa
10976275,Pangani,Adequate,Utete,Yes,46.84,129.55,11.3,15.5,0.0366540325888498,Africa
10975944,Pangani,Adequate,Utete,Yes,61.79,134.84,13.0,16.0,0.7146700237611775,Africa
10975980,Pangani,Adequate,Utete,Yes,30.05,57.24,10.3,12.2,-0.7248100805739186,Africa
10975875,Pangani,Adequate,Utete,Yes,34.28,85.81,10.4,14.0,-0.5329701044763301,Africa
10975883,Pangani,Adequate,Utete,Yes,32.63,62.19,10.2,12.3,-0.6078013008264532,Africa
10975729,Pangani,Adequate,Utete,Yes,39.53,64.67,10.8,12.5,-0.29487084336230196,Africa
10976507,Pangani,Adequate,Utete,Yes,44.14,132.03,11.3,16.0,-0.08579701598407911,Africa
10976590,Pangani,Adequate,Utete,Yes,39.91,81.33,11.0,13.5,-0.27763699208166776,Africa
10975948,Pangani,Adequate,Utete,Yes,51.61,95.07,12.0,15.0,0.2529842184010238,Africa
10976473,Pangani,Adequate,Utete,Yes,39.42,96.58,11.0,14.2,-0.2998595897856435,Africa
10976558,Pangani,Adequate,Utete,Yes,55.44,94.87,12.0,14.8,0.4266832984137338,Africa
10975768,Pangani,Adequate,Utete,Yes,65.66,106.34,12.9,14.7,0.8901831933823753,Africa
10976291,Pangani,Adequate,Utete,Yes,36.46,51.03,10.5,12.0,-0.4341022208137432,Africa
10976629,Pangani,Adequate,Utete,Yes,58.63,111.82,12.3,15.7,0.5713569446906388,Africa
10976285,Pangani,Adequate,Utete,Yes,34.98,102.34,10.5,14.3,-0.5012235363277933,Africa
10975761,Pangani,Adequate,Utete,Yes,59.78,144.65,12.6,16.5,0.623512020934664,Africa
10975023,Pangani,Adequate,Utete,Yes,36.84,,10.9,,-0.4168683695331087,Africa
10976064,Pangani,Adequate,Utete,Yes,29.05,42.5,10.1,11.2,-0.7701623207861145,Africa
10975820,Pangani,Adequate,Utete,Yes,35.13,82.34,10.6,13.7,-0.49442070029596363,Africa
10976564,Pangani,Adequate,Utete,Yes,33.23,87.4,10.5,13.5,-0.5805899566991359,Africa
10976228,Pangani,Adequate,Utete,Yes,31.52,73.51,10.1,13.5,-0.6581422874619908,Africa
10976467,Pangani,Adequate,Utete,Yes,30.28,44.51,10.0,11.3,-0.7143790653251135,Africa
10976441,Pangani,Adequate,Utete,Yes,35.61,90.8,10.5,14.8,-0.47265162499410973,Africa
10975633,Pangani,Adequate,Utete,Yes,82.46,157.19,14.0,16.4,1.6521008289472654,Africa
10976565,Pangani,Adequate,Utete,Yes,67.46,,13.2,,0.9718172257643277,Africa
10976080,Pangani,Adequate,Utete,Yes,44.53,139.83,11.1,16.0,-0.06810964230132271,Africa
10976205,Pangani,Adequate,Utete,Yes,47.95,147.58,12.8,18.5,0.08699501922438715,Africa
10976593,Pangani,Adequate,Utete,Yes,62.91,164.79,12.5,17.5,0.7654645327988367,Africa
10975812,Pangani,Adequate,Utete,Yes,45.78,84.55,11.2,13.5,-0.011419342036077904,Africa
10975679,Pangani,Adequate,Utete,Yes,59.46,157.61,12.1,19.9,0.6089993040667613,Africa
10975673,Pangani,Adequate,Utete,Yes,67.59,174.42,12.6,16.8,0.9777130169919136,Africa
10976468,Pangani,Adequate,Utete,Yes,53.02,160.92,11.5,19.7,0.3169308771002201,Africa
10976191,Pangani,Adequate,Utete,Yes,69.47,137.14,13.2,17.1,1.0629752285908416,Africa
10976100,Pangani,Adequate,Utete,Yes,45.05,76.06,11.5,13.8,-0.044526477390981055,Africa
10976323,Pangani,Adequate,Utete,Yes,49.91,138.48,11.5,16.5,0.17588541004029074,Africa
10976450,Pangani,Adequate,Utete,Yes,53.04,177.42,11.7,16.5,0.31783792190446386,Africa
10975794,Pangani,Adequate,Utete,Yes,46.36,137.36,11.3,16.3,0.01488495728699561,Africa
10976341,Pangani,Adequate,Utete,Yes,40.36,133.85,10.8,15.7,-0.2572284839861795,Africa
10975964,Pangani,Adequate,Utete,Yes,41.42,98.82,10.7,14.0,-0.20915510936125176,Africa
10975844,Pangani,Adequate,Utete,Yes,38.19,57.27,10.6,13.5,-0.3556428452466445,Africa
10975854,Pangani,Adequate,Utete,Yes,50.46,90.32,11.5,14.0,0.20082914215699865,Africa
10976185,Pangani,Adequate,Utete,Yes,43.19,96.04,11.1,14.0,-0.1288816441856653,Africa
10976600,Pangani,Adequate,Utete,Yes,45.86,87.47,11.3,14.0,-0.007791162819102314,Africa
10976244,Pangani,Adequate,Utete,Yes,40.37,94.73,10.6,14.0,-0.2567749615840576,Africa
10976135,Pangani,Adequate,Utete,Yes,41.46,92.06,11.0,14.0,-0.20734101975276398,Africa
10976598,Pangani,Adequate,Utete,Yes,33.06,94.58,10.0,13.5,-0.588299837535209,Africa
10976508,Pangani,Adequate,Utete,Yes,35.1,117.45,10.2,14.5,-0.49578126750232954,Africa
10976256,Pangani,Adequate,Utete,Yes,37.37,50.71,10.5,12.5,-0.39283168222064513,Africa
10976449,Pangani,Adequate,Utete,Yes,38.66,50.64,10.4,13.3,-0.33432729234691255,Africa
10975902,Pangani,Adequate,Utete,Yes,34.95,107.7,10.4,14.7,-0.5025841035341588,Africa
10976555,Pangani,Adequate,Utete,Yes,31.01,85.48,10.0,14.0,-0.6812719299702106,Africa
10976383,Pangani,Adequate,Utete,Yes,35.22,,10.3,,-0.49033899867686614,Africa
10975796,Pangani,Adequate,Utete,Yes,34.83,91.95,10.5,14.0,-0.5080263723596226,Africa
10976431,Pangani,Adequate,Utete,Yes,112.19,192.28,15.3,18.3,3.0004229304558483,Africa
10975823,Pangani,Adequate,Utete,Yes,94.95,143.83,14.5,16.2,2.218550309197592,Africa
10976110,Pangani,Adequate,Utete,Yes,69.53,147.07,13.0,16.5,1.0656963630035734,Africa
10975714,Pangani,Adequate,Utete,Yes,80.34,86.32,13.5,15.5,1.5559540796974107,Africa
10975793,Pangani,Adequate,Utete,Yes,44.17,82.01,11.0,13.3,-0.0844364487777132,Africa
10976319,Pangani,Adequate,Utete,Yes,95.19,168.87,14.4,17.1,2.229434846848519,Africa
10975799,Pangani,Adequate,Utete,Yes,66.26,,12.5,,0.9173945375096932,Africa
10976217,Pangani,Adequate,Utete,Yes,114.27,,15.2,,3.0947555900972152,Africa
10976548,Pangani,Adequate,Utete,Yes,69.41,73.76,12.6,14.0,1.0602540941781098,Africa
10975698,Pangani,Adequate,Utete,Yes,34.36,43.5,10.1,11.5,-0.5293419252593545,Africa
10976445,Pangani,Adequate,Utete,Yes,39.13,72.14,11.7,13.5,-0.3130117394471802,Africa
10976161,Pangani,Adequate,Utete,Yes,32.27,88.17,10.0,15.6,-0.6241281073028437,Africa
10976317,Pangani,Adequate,Utete,Yes,38.88,65.4,10.4,12.5,-0.3243497995002292,Africa
10976424,Pangani,Adequate,Utete,Yes,58.06,66.02,12.0,13.0,0.5455061677696872,Africa
10976036,Pangani,Adequate,Utete,Yes,38.61,160.89,10.5,16.5,-0.3365949043575222,Africa
10975653,Pangani,Adequate,Utete,Yes,60.95,87.02,12.2,14.0,0.6765741419829332,Africa
10975892,Pangani,Adequate,Utete,Yes,31.48,106.03,9.5,13.8,-0.6599563770704785,Africa
10975724,Pangani,Adequate,Utete,Yes,70.02,182.79,12.8,17.3,1.0879189607075492,Africa
10975978,Pangani,Adequate,Utete,Yes,45.14,79.6,11.1,13.5,-0.040444775771883275,Africa
10975963,Pangani,Adequate,Utete,Yes,36.5,76.1,10.5,13.5,-0.4322881312052554,Africa
10976579,Pangani,Adequate,Utete,Yes,68.52,113.4,13.1,15.3,1.0198906003892554,Africa
10975769,Pangani,Adequate,Utete,Yes,36.71,,10.7,,-0.42276416076069423,Africa
10976363,Pangani,Adequate,Utete,Yes,25.93,99.13,9.2,14.0,-0.9116613102481655,Africa
10975740,Pangani,Adequate,Utete,Yes,33.43,80.52,10.1,12.2,-0.5715195086566967,Africa
10976075,Pangani,Adequate,Utete,Yes,22.74,29.5,9.0,9.7,-1.0563349565250704,Africa
10976150,Pangani,Adequate,Kibasira,Yes,63.87,,12.3,,0.8090026834025448,Africa
10975781,Pangani,Adequate,Kibasira,Yes,53.28,62.14,11.8,13.0,0.3287224595553909,Africa
10975981,Pangani,Adequate,Kibasira,Yes,51.72,,11.8,,0.2579729648243653,Africa
10975879,Pangani,Adequate,Kibasira,Yes,46.12,105.27,11.5,15.0,0.004000419636068516,Africa
10975900,Pangani,Adequate,Kibasira,Yes,28.45,57.93,9.7,12.1,-0.797373664913432,Africa
10976596,Pangani,Adequate,Kibasira,Yes,43.02,65.85,11.3,12.5,-0.13659152502173835,Africa
10975855,Pangani,Adequate,Kibasira,Yes,29.34,33.4,9.2,10.7,-0.7570101711245777,Africa
10976298,Pangani,Adequate,Kibasira,Yes,20.44,88.61,8.8,14.0,-1.1606451090131207,Africa
10975941,Pangani,Adequate,Kibasira,Yes,38.22,75.09,10.7,13.2,-0.3542822780402786,Africa
10976102,Pangani,Adequate,Kibasira,Yes,25.47,,9.0,,-0.9325233407457757,Africa
10976186,Pangani,Adequate,Kibasira,Yes,34.59,62.61,10.5,12.4,-0.5189109100105493,Africa
10976312,Pangani,Adequate,Kibasira,Yes,41.11,71.9,10.8,13.0,-0.22321430382703258,Africa
10976379,Pangani,Adequate,Kibasira,Yes,56.29,96.87,12.0,14.1,0.4652327025941004,Africa
10976033,Pangani,Adequate,Kibasira,Yes,25.23,45.2,9.5,11.2,-0.9434078783967026,Africa
10976384,Pangani,Adequate,Kibasira,Yes,32.39,50.28,10.2,11.8,-0.6186858384773803,Africa
10976304,Pangani,Adequate,Kibasira,Yes,38.17,74.17,11.3,13.2,-0.3565498900508883,Africa
10976582,Pangani,Adequate,Kibasira,Yes,61.71,82.25,12.4,14.2,0.7110418445442019,Africa
10976288,Pangani,Adequate,Kibasira,Yes,21.53,33.75,8.8,10.2,-1.1112111671818272,Africa
10976373,Pangani,Adequate,Kibasira,Yes,32.17,59.76,10.3,12.3,-0.6286633313240634,Africa
